AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID,Cluster,Silhouette,PC1,PC2
0.073398114,0.279770445,0.238163558,0.346724055,0.18890483,0.556193209,0.267336203,0.602104256,0.521759923,0.842659015,0.830703013,0.727881396,0.770444763,0.893830703,0.556193209,0.602104256,0.279770445,0.830703013,0.893830703,0.471066475,0.405069345,0.527020564,0.668101387,0.69010043,0.885700622,0.994261119,0.544715447,0.446676231,0.519846963,0.93926351,0.378287901,0.56288857,0.670970827,0.656623625,0.68914395,0.910090866,0.648971784,0.903395505,0.308943089,0.463892874,0.191774271,0.487326638,f1174f2f-5a7b-41d9-ae4d-2c0818788105.Kinect,1,0.1985582431327913,3.8426464068494,-1.4568659996335247
0.292206472,0.615494978,0.879483501,0.989478718,0.396939264,0.219033955,0.510282162,0.302725968,0.879483501,0.205643233,0.390243902,0.635581062,0.781922525,0.395026303,0.219033955,0.302725968,0.615494978,0.390243902,0.395026303,0.471066475,0.454806313,0.785270206,0.847441416,0.815877571,0.306551889,0.321377331,0.544715447,0.881874701,0.555714969,0.284552846,0.99904352,0.441415591,0.894308943,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.734098517,0.148732664,0.151123864,0.637494022,f11ecedf-ba55-41c9-ba39-cd48e5d07438.Kinect,0,0.1987931032877933,-3.2909457886039433,1.5283992800799895
0.820117572,0.279770445,0.092300335,0.656623625,0.945958871,0.777618364,0.926351028,0.843615495,0.521759923,0.260640842,0.576279292,0.635581062,0.166427547,0.37685318,0.777618364,0.843615495,0.279770445,0.576279292,0.37685318,0.471066475,0.164992826,0.476327116,0.681970349,0.286465806,0.306551889,0.321377331,0.544715447,0.37254902,0.459110473,0.68483979,0.483978957,0.918220947,0.886657102,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.856527977,0.761358202,0.655188905,f1272af5-ac68-4355-8c3e-5093b1b23742.Kinect,0,0.080373429751623,0.17910045855520668,-1.1587759635720027
0.490745588,0.298421808,0.538498326,0.346724055,0.449545672,0.396939264,0.700621712,0.31181253,0.567670971,0.820181731,0.792922047,0.703491153,0.996174079,0.848397896,0.396939264,0.31181253,0.298421808,0.792922047,0.848397896,0.471066475,0.490674319,0.339072214,0.245815399,0.537541846,0.681013869,0.801530368,0.544715447,0.995695839,0.459110473,0.953610713,0.848876136,0.62697274,0.670970827,0.829746533,0.968914395,0.680535629,0.93639407,0.956001913,0.860353898,0.50215208,0.578670493,0.738402678,f1300556-3fda-4f18-9c3a-fce8809255ca.Kinect,1,0.1625618580055081,3.785696051193656,0.7265047872324252
0.573812305,0.30942133,0.092300335,0.589670014,0.18890483,0.844093735,0.728359637,0.972740316,0.735533238,0.735533238,0.393591583,0.635581062,0.652797704,0.696317551,0.844093735,0.972740316,0.30942133,0.393591583,0.696317551,0.471066475,0.164992826,0.339072214,0.633189861,0.633189861,0.540889527,0.843615495,0.544715447,0.732185557,0.595408895,0.579626973,0.389287422,0.441415591,0.670970827,0.907699665,0.642276423,0.552845528,0.802008608,0.926829268,0.367288379,0.62314682,0.508847441,0.669057867,f158750a-1e79-422d-90fe-f687186deff1.Kinect,1,0.1274296723629391,3.1925882251869675,-1.5741226111225572
0.410344216,0.721664275,0.646102343,0.346724055,0.697274032,0.56384505,0.409373505,0.355810617,0.521759923,0.476327116,0.825920612,0.861788618,0.480153037,0.798660928,0.56384505,0.355810617,0.721664275,0.825920612,0.798660928,0.81157341,0.206599713,0.879483501,0.806312769,0.736011478,0.844571975,0.732185557,0.784791966,0.37780966,0.459110473,0.593974175,0.804878049,0.807747489,0.670970827,0.785270206,0.642276423,0.552845528,0.648971784,0.847441416,0.969392635,0.824485892,0.858919177,0.557149689,f17c5ff1-d8cf-4d8d-bad6-8fa0c37c39eb.Kinect,1,0.0739396995300725,1.8457853198041234,2.762461656629319
0.720414765,0.451936872,0.786226686,0.43998087,0.558584409,0.829268293,0.576279292,0.652319464,0.521759923,0.258727881,0.210425634,0.635581062,0.265901483,0.178861789,0.829268293,0.652319464,0.451936872,0.210425634,0.178861789,0.471066475,0.765662363,0.746532759,0.81061693,0.798660928,0.348158776,0.321377331,0.544715447,0.224294596,0.579148733,0.308464849,0.691535151,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.399330464,0.166427547,0.182687709,0.526542324,f189e717-dafb-4a11-a6cd-9eb780a683d0.Kinect,0,0.2336651443808968,-2.74094223391148,-1.2686395608791812
0.758322653,0.441415591,0.541367767,0.600669536,0.18890483,0.645624103,0.886178862,0.613582018,0.521759923,0.608321377,0.460066954,0.950263032,0.983739837,0.178861789,0.645624103,0.613582018,0.441415591,0.460066954,0.178861789,0.850310856,0.263032042,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.544715447,0.899091344,0.961262554,0.774748924,0.671449067,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.326637972,0.148732664,0.151123864,0.546150167,f1b2b5c9-290a-4613-a244-44640ed9704d.Kinect,0,0.1035996356831373,-0.7564216805851857,-1.3597329393004758
0.407197109,0.279770445,0.131037781,0.346724055,0.317073171,0.903873745,0.681970349,0.897178384,0.521759923,0.570540411,0.916786227,0.635581062,0.882352941,0.931133429,0.903873745,0.897178384,0.279770445,0.916786227,0.931133429,0.56241033,0.480153037,0.339072214,0.49832616,0.396461023,0.954088953,0.914873266,0.544715447,0.831659493,0.459110473,0.761358202,0.378287901,0.792922047,0.670970827,0.945480631,0.642276423,0.596365375,0.648971784,0.75035868,0.93591583,0.612147298,0.725011956,0.869918699,f1bef455-7013-4f36-a7e5-e0ba28f669ed.Kinect,1,0.2978084327744485,6.171945672218579,-1.433142816944593
0.073400238,0.279770445,0.322333812,0.346724055,0.18890483,0.545671927,0.295552367,0.594930655,0.521759923,0.859397418,0.822572932,0.716881875,0.7517934,0.891917743,0.545671927,0.594930655,0.279770445,0.822572932,0.891917743,0.471066475,0.424198948,0.535628886,0.672883788,0.672883788,0.853180297,0.991391679,0.544715447,0.449545672,0.534672406,0.929220469,0.381157341,0.56384505,0.670970827,0.656623625,0.642276423,0.905308465,0.648971784,0.913438546,0.308943089,0.327594452,0.342898135,0.477761836,f1d184d2-0d4b-4879-b2f6-522960cf4ab7.Kinect,1,0.1956084893006399,3.6894209072429396,-1.4471498284785504
0.7601052,0.327594452,0.092300335,0.574844572,0.978957437,1.0,0.878527021,0.967479675,0.521759923,0.386896222,0.210425634,0.635581062,0.095169775,0.178861789,1.0,0.967479675,0.327594452,0.210425634,0.178861789,0.471066475,0.692491631,0.658058345,0.608799617,0.286465806,0.306551889,0.321377331,0.544715447,0.120994739,0.597321856,0.284552846,0.378287901,0.917264467,0.903395505,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.793400287,0.745576279,0.779053085,f1ea9eb5-b8f6-428e-9e65-72700037b4db.Kinect,0,0.1407304795334915,-1.1345286114118331,-1.3137262355133168
0.50810393,0.339072214,0.092300335,0.948828312,0.18890483,0.557627929,0.140124342,0.646580583,0.521759923,0.696795791,0.519368723,0.887135342,0.475370636,0.575801052,0.557627929,0.646580583,0.339072214,0.519368723,0.575801052,0.471066475,0.164992826,0.367288379,0.364897178,0.886178862,0.667623147,0.657580105,0.6264945,0.092778575,0.878527021,0.426590148,0.378287901,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.763749402,0.693926351,0.505499761,0.56049737,0.759445242,0.278813965,f209320f-49bd-44b5-b597-47e29aec3eba.Kinect,1,-0.0111840811517047,0.9318418919916313,-1.8200321687226133
0.493046917,0.463892874,0.384505022,0.7494022,0.724533716,0.340028694,0.863223338,0.194165471,0.521759923,0.629842181,0.635102822,0.635581062,0.539933046,0.646580583,0.340028694,0.194165471,0.463892874,0.635102822,0.646580583,0.665710187,0.863701578,0.821138211,0.905786705,0.513629842,0.306551889,0.321377331,0.770923003,0.591582975,0.684361549,0.284552846,0.459110473,0.906743185,0.93687231,0.738880918,0.642276423,0.552845528,0.648971784,0.578192253,0.675274988,0.388330942,0.411764706,0.430416069,f21512ad-3c8d-49e4-b896-54a8606bd47a.Kinect,0,0.1218113708878544,-1.2040807865905803,1.513473084915313
0.779679238,0.514108082,0.308943089,0.621712099,0.760401722,0.494978479,0.571018651,0.194165471,0.521759923,0.646580583,0.541367767,0.635581062,0.638450502,0.62266858,0.494978479,0.194165471,0.514108082,0.541367767,0.62266858,0.570062171,0.24868484,0.532759445,0.620755619,0.405547585,0.306551889,0.460545194,0.664753706,0.909612626,0.459110473,0.922525108,0.460545194,0.441415591,0.670970827,0.718794835,0.784313725,0.698708752,0.648971784,0.578192253,0.589191774,0.367766619,0.31037781,0.215208034,f297016b-c442-4241-9573-3b85ec30bec0.Kinect,0,0.0816121890251755,-0.08225920505236674,-0.5989609123895338
0.406797937,0.279770445,0.144906743,0.346724055,0.332376853,0.961262554,0.637494022,0.898134864,0.521759923,0.538498326,0.906264945,0.635581062,0.832615973,0.922046868,0.961262554,0.898134864,0.279770445,0.906264945,0.922046868,0.634624582,0.550454328,0.339072214,0.407460545,0.361071258,0.891917743,0.950263032,0.544715447,0.433285509,0.459110473,0.879005261,0.378287901,0.549497848,0.670970827,0.656623625,0.81013869,0.922046868,0.648971784,0.578192253,0.888091822,0.724533716,0.720707795,0.847919656,f2c98911-7b91-4483-86cb-00d0e4ee2f13.Kinect,1,0.2694955657293317,5.744591876682185,-1.699376368204884
0.923606454,0.81252989,0.291248207,0.346724055,0.18890483,0.163079866,0.390243902,0.476805356,0.521759923,0.455762793,0.967001435,0.635581062,0.095169775,0.87661406,0.163079866,0.476805356,0.81252989,0.967001435,0.87661406,0.525107604,0.448110952,0.339072214,0.245815399,0.286465806,0.590148254,0.586322334,0.544715447,0.416068867,0.781444285,0.833572453,0.487804878,0.441415591,0.670970827,0.727403156,0.746054519,0.604973697,0.648971784,0.578192253,0.43950263,0.148732664,0.199904352,0.079866093,f2cbdc11-66d1-4a3a-8c64-693d1692a12f.Kinect,1,0.0140106386831622,1.056717080616509,-2.0079508511575215
0.542485402,0.854136777,0.857006217,0.346724055,0.652319464,0.213773314,0.550932568,0.275466284,0.816834051,0.790530846,0.550932568,0.635581062,0.464371114,0.629842181,0.213773314,0.275466284,0.854136777,0.550932568,0.629842181,0.471066475,0.25251076,0.894787183,0.902439024,0.882352941,0.306551889,0.321377331,0.777618364,0.328072692,0.459110473,0.284552846,0.378287901,0.727403156,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.259206121,0.266379723,0.205164993,f2ccfba1-53f8-4e8e-85f7-7e2c7efa623d.Kinect,0,0.1900846030052704,-2.8055102856868404,1.549177108271619
0.838767099,0.329029173,0.092300335,0.890961263,0.592061215,0.163079866,0.399330464,0.194165471,0.521759923,0.848876136,0.368244859,0.635581062,0.534672406,0.37254902,0.163079866,0.194165471,0.329029173,0.368244859,0.37254902,0.651362984,0.191774271,0.339072214,0.287422286,0.869440459,0.550454328,0.529411765,0.544715447,0.551889048,0.820181731,0.666666667,0.524629364,0.608321377,0.670970827,0.656623625,0.642276423,0.701099952,0.648971784,0.578192253,0.774270684,0.213773314,0.365375418,0.132950741,f2e4d887-f2e7-476e-9e8c-5f961237985c.Kinect,0,0.1346174045228993,-1.1768868719716254,-1.5785244919401689
0.64790996,0.761358202,0.525107604,0.492587279,0.260640842,0.163079866,0.169296987,0.320899091,0.521759923,0.586800574,0.210425634,0.777618364,0.136298422,0.229076997,0.163079866,0.320899091,0.761358202,0.210425634,0.229076997,0.855093257,0.68531803,0.37207078,0.618364419,0.286465806,0.306551889,0.321377331,0.544715447,0.55954089,0.459110473,0.578192253,0.728837877,0.441415591,0.670970827,0.656623625,0.769966523,0.882352941,0.648971784,0.578192253,0.736967958,0.401721664,0.427068388,0.131516021,f3039d9e-7a93-48ef-a5f6-6c75b570a453.Kinect,0,0.2299765702971117,-3.0954017660140285,-0.6469006690732159
0.647596367,0.43806791,0.832615973,0.444285031,0.37398374,0.286465806,0.794835007,0.351028216,0.574366332,0.464371114,0.240076518,0.635581062,0.477761836,0.286944046,0.286465806,0.351028216,0.43806791,0.240076518,0.286944046,0.818747011,0.659971306,0.407938785,0.321377331,0.460066954,0.445719751,0.321377331,0.74748924,0.485891918,0.459110473,0.518412243,0.520325203,0.662840746,0.691056911,0.840746055,0.770923003,0.552845528,0.648971784,0.578192253,0.74844572,1.0,1.0,0.399330464,f31c4680-1440-49c3-ac95-3c9f6e984855.Kinect,0,0.1757113956952408,-1.5352497601143718,-0.03645329285334999
0.628129368,0.398852224,0.369679579,0.662362506,0.18890483,0.163079866,0.300334768,0.194165471,0.557627929,0.2505978,0.582496413,0.635581062,0.726924916,0.472022956,0.163079866,0.194165471,0.398852224,0.582496413,0.472022956,0.471066475,0.434241989,0.761358202,0.755141081,0.735533238,0.306551889,0.321377331,0.544715447,0.092778575,0.459110473,0.616451459,0.400765184,0.755141081,0.779053085,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.766618843,0.746054519,0.087039694,f32602d7-67cb-4df0-8918-882d983ac87f.Kinect,0,0.184283899167796,-1.9474001260099612,-0.9264509652644065
0.569562429,0.802486848,0.342419895,0.733620277,0.231468197,0.213295074,0.199426112,0.194165471,0.586800574,0.156384505,0.210425634,0.760401722,0.115734099,0.449067432,0.213295074,0.194165471,0.802486848,0.210425634,0.449067432,0.736967958,0.882352941,0.472022956,0.521759923,0.617886179,0.469631755,0.520803443,0.544715447,0.092778575,0.660927786,0.284552846,0.725490196,0.496413199,0.670970827,0.656623625,0.642276423,0.677666188,0.648971784,0.578192253,0.663318986,0.896221903,0.901004304,0.175035868,f34bb42b-543d-4cd1-9473-b1cf0b4f70c9.Kinect,0,0.2154985450152211,-2.825770470054573,-0.20285372091412726
0.791550051,0.279770445,0.841224295,0.450502152,0.68914395,0.163079866,0.723577236,0.194165471,0.765184122,0.278813965,0.210425634,0.792443807,0.441893831,0.178861789,0.163079866,0.194165471,0.279770445,0.210425634,0.178861789,0.617886179,0.724055476,0.891439503,0.888570062,0.712577714,0.306551889,0.321377331,0.544715447,0.233859397,0.459110473,0.284552846,0.378287901,0.87326638,0.908656145,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.148732664,0.151123864,0.241032999,f36092c0-b905-43fc-acb8-025d9c00e4d0.Kinect,0,0.2544116125590691,-4.662189027951648,0.6592402764686698
0.823176403,0.303204209,0.431372549,0.346724055,0.529411765,0.219990435,0.180774749,0.194165471,0.727403156,0.416068867,0.210425634,0.664275466,0.658058345,0.178861789,0.219990435,0.194165471,0.303204209,0.210425634,0.178861789,0.471066475,0.432807269,0.720707795,0.817790531,0.368723099,0.306551889,0.321377331,0.544715447,0.351506456,0.459110473,0.284552846,0.378287901,0.540411286,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.630798661,0.148732664,0.151123864,0.045911047,f36798d6-8f2b-4f52-9778-87a37f0191e7.Kinect,0,0.26950354188008,-3.822191071989444,-2.163962374764862
0.53197155,0.279770445,0.428024868,0.838833094,0.641798183,0.578192253,0.3735055,0.850789096,0.521759923,0.995217599,0.799139168,0.635581062,0.994261119,0.628885701,0.578192253,0.850789096,0.279770445,0.799139168,0.628885701,0.739837398,0.410808226,0.637972262,0.613582018,0.286465806,0.807269249,0.824485892,0.992348159,0.989478718,0.976087996,0.982305117,0.406982305,0.526064084,0.670970827,0.656623625,0.758967001,0.62697274,0.69010043,0.678144429,0.337159254,0.863223338,0.87422286,0.793400287,f368f1d6-e45e-4eb0-ac93-dcd0012f4edd.Kinect,1,0.139936892976648,3.510430658067297,0.1653055838863676
0.700916458,0.279770445,0.37637494,0.346724055,0.18890483,0.387374462,0.868483979,0.605451937,0.521759923,0.678622669,0.921568627,0.635581062,0.239598278,0.860353898,0.387374462,0.605451937,0.279770445,0.921568627,0.860353898,0.596843615,0.351028216,0.339072214,0.245815399,0.616929699,0.406025825,0.406025825,0.544715447,0.092778575,0.932568149,0.550454328,0.378287901,0.441415591,0.670970827,0.656623625,0.719751315,0.554758489,0.648971784,0.866092779,0.667144907,0.505978001,0.151123864,0.223338116,f3747547-ba30-4cdc-a496-64cdef8056e1.Kinect,1,0.0550515562609605,1.8456238965468628,-2.3429309728448673
0.800852803,0.663797226,0.255858441,0.863223338,0.790052606,0.164514586,0.329985653,0.267336203,0.521759923,0.699665232,0.601147776,0.635581062,0.163079866,0.654232425,0.164514586,0.267336203,0.663797226,0.601147776,0.654232425,0.718316595,0.199426112,0.406982305,0.343854615,0.914395026,0.574844572,0.568149211,0.544715447,0.405069345,0.697752272,0.342419895,0.495456719,0.764227642,0.670970827,0.656623625,0.642276423,0.825920612,0.868962219,0.651841224,0.81492109,0.488283118,0.821616451,0.198947872,f37953f8-4bf2-4104-b22e-d07651f358da.Kinect,0,0.06585875553304,-0.21510840956382116,0.4485295539027678
0.128034565,0.970349115,0.994261119,0.609756098,0.620277379,0.383070301,0.853658537,0.194165471,0.840267814,0.978479197,0.30942133,0.909612626,0.925394548,0.331420373,0.383070301,0.194165471,0.970349115,0.30942133,0.331420373,0.94021999,0.715925395,0.8747011,0.81109517,0.99856528,0.306551889,0.333811573,0.901004304,0.93591583,0.711142994,0.933046389,0.62601626,0.756097561,0.670970827,0.656623625,0.963175514,0.726446676,0.648971784,0.578192253,0.99952176,0.919177427,0.93495935,0.931133429,f39439fc-b407-4950-afe7-89770ecf4a56.Kinect,0,0.0939404969912664,-1.6874191777432506,5.751191119131941
0.858565131,0.279770445,0.418460067,0.346724055,0.280726925,0.74892396,0.416068867,0.694882831,0.521759923,0.516499283,0.540889527,0.635581062,0.591104735,0.556193209,0.74892396,0.694882831,0.279770445,0.540889527,0.556193209,0.665231946,0.3758967,0.342419895,0.288378766,0.286465806,0.43472023,0.441415591,0.544715447,0.867527499,0.918699187,0.890004782,0.50071736,0.441415591,0.675274988,0.809182209,0.778096604,0.705882353,0.648971784,0.888570062,0.676709708,0.620755619,0.151123864,0.440937351,f3a516a2-2f62-4e5d-bc5b-c8f7bae7ab1f.Kinect,1,0.0691690993400547,2.14948005883067,-2.290942134937364
0.85279209,0.355332377,0.274509804,0.419894787,0.908656145,0.491630799,0.864179818,0.567192731,0.521759923,0.709230033,0.294117647,0.635581062,0.588235294,0.244858919,0.491630799,0.567192731,0.355332377,0.294117647,0.244858919,0.471066475,0.611669058,0.339072214,0.245815399,0.56241033,0.306551889,0.321377331,0.746054519,0.669057867,0.459110473,0.634146341,0.426590148,0.916786227,0.905786705,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.526064084,0.758488761,0.334289813,f3ce7b39-1324-4480-80c1-6613cf7726a3.Kinect,0,0.1620880541376558,-1.333963364529978,-0.7473907330630919
0.523364119,0.575801052,0.303204209,0.680057389,0.628885701,0.741750359,0.991869919,0.856049737,0.521759923,0.730750837,0.655667145,0.673840268,0.294595887,0.301769488,0.741750359,0.856049737,0.575801052,0.655667145,0.301769488,0.991391679,0.226685796,0.339072214,0.245815399,0.452893352,0.620277379,0.509803922,0.799617408,0.931611669,0.68627451,0.580583453,0.638450502,0.888091822,0.854136777,0.954567193,0.850310856,0.970349115,0.947871832,0.701099952,0.571018651,0.317073171,0.363462458,0.856049737,f3d2f21f-c9c8-4d85-b492-f33230ff1847.Kinect,1,0.0685216252895615,2.2495501939239064,1.5754878171771807
0.471840748,0.37207078,0.489239598,0.480631277,0.830703013,0.683405069,0.945958871,0.62553802,0.854615017,0.156384505,0.616929699,0.635581062,0.178383549,0.525585844,0.683405069,0.62553802,0.37207078,0.616929699,0.525585844,0.471066475,0.915351506,0.970827355,0.986609278,0.953132473,0.621233859,0.523194644,0.544715447,0.401721664,0.459110473,0.93878527,0.378287901,0.662362506,0.943567671,0.656623625,0.642276423,0.667144907,0.648971784,0.578192253,0.825920612,0.391678623,0.458632233,0.774748924,f3d7b618-4d26-4011-bec7-951c2b142fe6.Kinect,0,0.0420268381545325,0.30165436798758555,1.4770720659318008
0.892282102,0.279770445,0.213295074,0.346724055,0.360114778,0.163079866,0.140124342,0.194165471,0.535628886,0.156384505,0.210425634,0.635581062,0.669057867,0.178861789,0.163079866,0.194165471,0.279770445,0.210425634,0.178861789,0.471066475,0.279770445,0.37494022,0.254423721,0.601626016,0.426590148,0.489239598,0.544715447,0.932089909,0.619320899,0.81539933,0.911047346,0.441415591,0.670970827,0.656623625,0.955523673,0.864658058,0.837876614,0.578192253,0.618842659,0.148732664,0.151123864,0.366810139,f3d9132a-fa0b-4aa1-b6fb-ecec9af50552.Kinect,0,0.1455584462136014,-1.9068048741073924,-1.9716481126918939
0.276383883,0.944524151,0.918699187,0.412242946,0.923003348,0.669536107,0.593495935,0.198469632,0.711142994,0.316594931,0.547106648,0.706360593,0.425633668,0.633189861,0.669536107,0.198469632,0.944524151,0.547106648,0.633189861,0.471066475,0.744619799,0.933046389,0.953132473,0.907699665,0.495934959,0.56145385,0.544715447,0.241511239,0.459110473,0.284552846,0.378287901,0.964131994,0.898613104,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.593017695,0.913916786,0.930655189,0.711142994,f402b03f-55b8-4a4f-9d4c-bc706e79488c.Kinect,0,0.118547574038173,-1.4365492570285763,3.294962084512937
0.760210335,0.395026303,0.619799139,0.398852224,0.727403156,0.781922525,0.475848876,0.991869919,0.521759923,0.167862267,0.210425634,0.635581062,0.542324247,0.178861789,0.781922525,0.991869919,0.395026303,0.210425634,0.178861789,0.471066475,0.222381636,0.342898135,0.24868484,0.286465806,0.317073171,0.321377331,0.544715447,0.515064562,0.459110473,0.284552846,0.743185079,0.508369201,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.395982783,0.442850311,0.414634146,0.596365375,f45de2ed-446f-48e9-91a1-f5211a3535ab.Kinect,0,0.1820429823393417,-1.4457644975842874,-2.903876126174577
0.590955805,0.981348637,0.956001913,0.658536585,0.801052128,0.221903396,0.712577714,0.194165471,0.865614538,0.362984218,0.210425634,0.635581062,0.767575323,0.178861789,0.221903396,0.194165471,0.981348637,0.210425634,0.178861789,0.471066475,0.830224773,0.99713056,0.99808704,0.803443329,0.306551889,0.321377331,0.544715447,0.647537064,0.459110473,0.284552846,0.378287901,0.987087518,0.959349593,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.759445242,0.6241033,0.595887135,0.806791009,f485970b-a56d-4ca6-875b-a6614a20f285.Kinect,0,0.2128387072354151,-4.38260814488944,3.487161746714216
0.743129061,0.318986131,0.333333333,0.799617408,0.854615017,0.730272597,0.823529412,0.710186514,0.611669058,0.739837398,0.984218077,0.635581062,0.346245815,0.841702535,0.730272597,0.710186514,0.318986131,0.984218077,0.841702535,0.608799617,0.796269727,0.394548063,0.245815399,0.296987088,0.9976088,0.845050215,0.544715447,0.716403635,0.956958393,0.458153993,0.459588714,0.441415591,0.888570062,0.656623625,0.642276423,0.552845528,0.653275945,0.981348637,0.308943089,0.69010043,0.584409374,0.74892396,f4df08fb-ecdd-4874-96ec-82cf7265d7da.Kinect,1,0.1638087743382523,3.849234109185962,-0.43913738746397063
0.884540253,0.87565758,0.219512195,0.56384505,0.18890483,0.163079866,0.140124342,0.194165471,0.549019608,0.521281683,0.210425634,0.647537064,0.947871832,0.178861789,0.163079866,0.194165471,0.87565758,0.210425634,0.178861789,0.471066475,0.167862267,0.339072214,0.245815399,0.286465806,0.306551889,0.321377331,0.589670014,0.93639407,0.459110473,0.794356767,0.576757532,0.441415591,0.670970827,0.656623625,0.68483979,0.552845528,0.68483979,0.578192253,0.31037781,0.148732664,0.151123864,0.143472023,f4fecf9d-8be9-4260-94d1-a9f116c3435f.Kinect,0,0.2087633283762738,-3.2148475024797603,-2.3185304532506885
0.632617034,0.279770445,0.43615495,0.631276901,0.346245815,0.401243424,0.234815878,0.316594931,0.521759923,0.158297465,0.675753228,0.635581062,0.139646102,0.617407939,0.401243424,0.316594931,0.279770445,0.675753228,0.617407939,0.471066475,0.62697274,0.55954089,0.31229077,0.368244859,0.306551889,0.321377331,0.544715447,0.241032999,0.459110473,0.950263032,0.640363462,0.441415591,0.670970827,0.656623625,0.642276423,0.552845528,0.648971784,0.669057867,0.460545194,0.881396461,0.890004782,0.075561932,f50a97d0-c99f-4735-9724-bff4a96e1e6c.Kinect,0,0.1097594365566748,-0.37861118864475113,-2.356947323491957
0.73022259,0.279770445,0.092300335,0.728837877,0.650884744,0.163079866,0.390722143,0.194165471,0.536585366,0.192252511,0.425633668,0.635581062,0.379722621,0.531324725,0.163079866,0.194165471,0.279770445,0.425633668,0.531324725,0.881396461,0.766140603,0.906743185,0.923959828,0.490196078,0.43711143,0.451458632,0.544715447,0.178383549,0.459110473,0.988043998,0.713534194,0.858919177,0.822572932,0.656623625,0.642276423,0.552845528,0.648971784,0.578192253,0.308943089,0.18842659,0.229555237,0.339072214,f50bed68-aa83-499e-9b8c-28b11f63f96b.Kinect,0,0.1615203323479184,-2.200450424376002,-0.33496251665014704
0.729499343,0.279770445,0.356767097,0.803921569,0.540411286,0.703012912,0.551410808,0.781444285,0.534672406,0.457675753,0.316594931,0.635581062,0.277379244,0.328550933,0.703012912,0.781444285,0.279770445,0.316594931,0.328550933,0.471066475,0.827833572,0.609277857,0.245815399,0.49928264,0.411764706,0.766140603,0.643232903,0.092778575,0.817312291,0.741750359,0.794356767,0.534194165,0.670970827,0.839789574,0.642276423,0.552845528,0.753706361,0.827833572,0.358680057,0.401243424,0.409851746,0.531802965,f53ffcbe-bb52-424c-b8ce-10aa3151c351.Kinect,0,0.0725498723648573,0.19136754170235346,-1.681841655725566
0.939206566,0.43758967,0.098995696,0.346724055,0.192730751,0.415112386,0.317551411,0.392635103,0.521759923,0.683883309,0.49689144,0.635581062,0.222859876,0.583931133,0.415112386,0.392635103,0.43758967,0.49689144,0.583931133,0.471066475,0.417981827,0.431372549,0.265901483,0.458153993,0.306551889,0.321377331,0.544715447,0.791009087,0.648971784,0.590148254,0.378287901,0.441415591,0.670970827,0.656623625,0.821138211,0.731229077,0.648971784,0.62553802,0.449067432,0.148732664,0.151123864,0.043998087,f540d0f3-04e0-4dd9-8d0d-1f3c6ccd8298.Kinect,0,0.1157212963112014,-0.5469378500355537,-2.8736164179219004
